word,n_morph
повороченный,3
поворошенный,3
поворошить,3
поворчать,3
поврать,3
повредить,3
повредиться,4
повреждать,3
повреждаться,4
повреждение,3
поврежденный,3
повременить,4
повременный,4
повременщик,4
поврозь,2
повседневность,6
повседневный,5
повсеместный,5
повсечасный,5
повскакать,4
повскакивать,4
повспоминать,4
повстанец,2
повстанческий,3
повстанчество,3
повстречать,3
повстречаться,4
повсюду,1
повтор,1
повторение,2
повторенный,2
повторительный,3
повторить,2
повториться,3
повторно-переменный,6
повторнородящая,5
повторный,2
повторяемость,4
повторять,2
повторяться,3
повыбегать,4
повыбежать,4
повыведенный,4
повывезенный,4
повывезти,3
повывести,3
повывестись,4
повыгонять,4
повыдерганный,5
повыдергать,4
повырастать,4
повырасти,3
повыросший,4
повырубить,4
повырубленный,4
повысить,3
повыситься,4
повысосать,4
повыспросить,5
повыспрошенный,5
повыть,2
повыцвести,3
повыцветший,4
повышать,3
повышаться,4
повыше,2
повышение,3
повышенный,3
повядший,3
повязанный,4
повязать,3
повязаться,4
повязка,3
повязывать,3
повязываться,4
повяленный,3
повялить,3
повянувший,4
повянуть,3
погадать,3
погалдеть,3
поганец,2
поганить,2
поганиться,3
поганка,2
поганый,1
погань,1
погарцевать,2
погасание,4
погасать,3
погасить,3
погаситься,4
погаснувший,4
погаснуть,3
погасший,3
погашать,3
погашаться,4
погашение,3
погашенный,3
погектарный,3
погиб,2
погибать,3
погибель,3
погибельный,4
погибнуть,3
